company_confidence,opd_device,fda_device,opd_company,fda_company,dataset_type,stop_words_used,tfidf_score,fuzzy_token_set_score,levenshtein_score,jaro_winkler_score,opd_metadata_2017,opd_metadata_2018,opd_metadata_2019,opd_metadata_2020,opd_metadata_2021,opd_metadata_2022,opd_metadata_2023,opd_metadata_total,fda_metadata_dateoffinaldecision,fda_metadata_panellead,fda_metadata_primaryproductcode,id,match_human
High,magnetom espree,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,70,53,83.44000244,487.9060669,0,2441.255859,3560.01123,0,0,0,6489.17334,11/9/2023,Radiology,LNH,697,
High,magnetom spectra,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,67,52,68.02999878,69.88555145,155.477417,0,0,0,0,0,225.3629608,11/9/2023,Radiology,LNH,698,
High,magnetom terra,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,73,50,85.37999725,0,0,0,0,683.3502197,190.0680542,1151.013306,2024.431641,11/9/2023,Radiology,LNH,699,
High,magnetom prisma,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,24.12999916,70,49,83.05999756,4875.331543,603.0771484,20088.44727,0,0,7027.860352,0,32594.7168,11/9/2023,Radiology,LNH,700,
High,magnetom amira,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,73,54,84.68000031,0,126.2214966,76.68888092,0,0,46.1548233,0,249.0652008,11/9/2023,Radiology,LNH,701,
High,magnetom aera,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,24.12999916,76,55,86.11000061,650153.1875,240724.8594,286011.9688,24904.91602,8703.522461,3664.89917,6446,1220609.375,11/9/2023,Radiology,LNH,702,
High,magnetom skyra,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,24.12999916,73,46,82.18000031,405731.75,383486.6875,274770.1563,0,0,3419.184326,0,1067407.75,11/9/2023,Radiology,LNH,703,
High,magnetom lumina,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,70,49,68.98999786,0,0,1429.521606,1922.986572,11797.41113,46655.60547,1872.055054,63677.58203,11/9/2023,Radiology,LNH,704,
High,magnetom avanto,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,70,57,86.90000153,7565.737305,2941.59668,221.9919434,1236.18042,52.16490936,338.302124,0,12355.97363,11/9/2023,Radiology,LNH,705,
High,magnetom altea,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,73,54,83.13999939,0,0,48671.87109,1536.325073,29595.96094,23830.9082,15518.4873,119153.5547,11/9/2023,Radiology,LNH,706,
High,magnetom verio,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,73,46,82.54000092,0,0,0,0,510.561676,1132.974365,556.7700195,2200.306152,11/9/2023,Radiology,LNH,707,
High,magnetom essenza,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,67,52,82.36000061,0,0,0,0,0,0,48.73333359,48.73333359,11/9/2023,Radiology,LNH,708,
High,magnetom espree,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,24.12999916,70,53,83.44000244,39315.90625,31549.30859,0,0,0,0,0,70865.21094,11/9/2023,Radiology,LNH,709,
High,magnetom aera,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,24.12999916,76,55,86.11000061,177128.5469,155401.6875,40449.83984,21881.74219,5255.727539,892.2155151,1317.671631,402327.4375,11/9/2023,Radiology,LNH,710,
High,magnetom vida 3t,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,18,67,48,82.05999756,205231.7188,347639.8438,218471.1094,19211.35547,0,0,0,790554.0625,11/9/2023,Radiology,LNH,711,
High,magnetom essenza a tim and dot system,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,13.10000038,48,56,83.76000214,59.97826004,945.387146,0,0,0,0,0,1005.365417,11/9/2023,Radiology,LNH,712,
High,magnetom terra 7t mri scanner,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,13.10000038,52,57,85.04000092,0,0,238361.8594,0,0,0,0,238361.8594,11/9/2023,Radiology,LNH,713,
High,magnetom verio a tim and dot system,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,system,13.10000038,48,55,67.63999939,107048.4531,24919.09961,0,0,0,0,0,131967.5625,11/9/2023,Radiology,LNH,714,
High,magnetom terra 7t mri scanner,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,13.10000038,52,57,85.04000092,1479.772461,3929.150879,6019.597656,617.4309082,0,0,0,12045.95215,11/9/2023,Radiology,LNH,715,
High,magnetom verio a tim and dot system,MAGNETOM Free.Max; MAGNETOM Free.Star,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,system,13.10000038,48,55,67.63999939,3499.380371,1089.858643,2512.134521,217.8817139,0,0,0,7319.255371,11/9/2023,Radiology,LNH,716,
High,magnetom vida,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,38.68999863,100,37,83.01999664,0,0,0,17514.86328,11125.31543,148339.7344,33871.63281,210851.5469,4/29/2022,Radiology,LNH,717,
High,magnetom lumina,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,38.68999863,100,42,85.26000214,0,0,1429.521606,1922.986572,11797.41113,46655.60547,1872.055054,63677.58203,4/29/2022,Radiology,LNH,718,
High,magnetom vida 3t,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,25.42000008,90,41,66.69000244,205231.7188,347639.8438,218471.1094,19211.35547,0,0,0,790554.0625,4/29/2022,Radiology,LNH,719,
High,magnetom symphony,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,64,32,61.09999847,48.47362137,21.65981293,0,0,0,0,0,70.13343811,4/29/2022,Radiology,LNH,720,
High,magnetom amira,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,73,39,69.31999969,0,126.2214966,76.68888092,0,0,46.1548233,0,249.0652008,4/29/2022,Radiology,LNH,721,
High,magnetom aera,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,76,37,68.33999634,177128.5469,155401.6875,40449.83984,21881.74219,5255.727539,892.2155151,1317.671631,402327.4375,4/29/2022,Radiology,LNH,722,
High,magnetom prisma,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,70,36,64.23999786,53905.8125,753.4824219,112.6407089,3910.521484,183.2575073,565.7375488,2364.560059,61796.01172,4/29/2022,Radiology,LNH,723,
High,magnetom skyra,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,73,37,62.99000168,83145.25,70576.67969,12054.87988,2794.734375,557.8013306,409.0284119,635.331665,170173.7031,4/29/2022,Radiology,LNH,724,
High,magnetom espree,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,14.65999985,70,33,61.40000153,39315.90625,31549.30859,0,0,0,0,0,70865.21094,4/29/2022,Radiology,LNH,725,
High,magnetom essenza,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,67,36,62.56999969,0,0,0,0,0,0,48.73333359,48.73333359,4/29/2022,Radiology,LNH,726,
High,magnetom spectra,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,67,36,62.56999969,69.88555145,155.477417,0,0,0,0,0,225.3629608,4/29/2022,Radiology,LNH,727,
High,magnetom avanto,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,70,39,82.59999847,7565.737305,2941.59668,221.9919434,1236.18042,52.16490936,338.302124,0,12355.97363,4/29/2022,Radiology,LNH,728,
High,magnetom sola,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,76,34,68.33999634,0,11166.84961,22667.58398,8486.802734,11611.62695,50179.51563,39169.20313,143281.5781,4/29/2022,Radiology,LNH,729,
High,magnetom aera,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,14.65999985,76,37,68.33999634,650153.1875,240724.8594,286011.9688,24904.91602,8703.522461,3664.89917,6446,1220609.375,4/29/2022,Radiology,LNH,730,
High,magnetom espree,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,70,33,61.40000153,487.9060669,0,2441.255859,3560.01123,0,0,0,6489.17334,4/29/2022,Radiology,LNH,731,
High,magnetom prisma,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,14.65999985,70,36,64.23999786,4875.331543,603.0771484,20088.44727,0,0,7027.860352,0,32594.7168,4/29/2022,Radiology,LNH,732,
High,magnetom free.max,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,67,36,62.88999939,0,0,0,0,3279.091553,121512.6563,47853.28125,172645.0313,4/29/2022,Radiology,LNH,733,
High,magnetom skyra,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,14.65999985,73,37,62.99000168,405731.75,383486.6875,274770.1563,0,0,3419.184326,0,1067407.75,4/29/2022,Radiology,LNH,734,
High,magnetom avanto,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,14.65999985,70,39,82.59999847,837576.625,98813.64844,4354.288574,549970.8125,713242.4375,0,0,2203957.75,4/29/2022,Radiology,LNH,735,
High,magnetom terra,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,73,34,66.13999939,0,0,0,0,683.3502197,190.0680542,1151.013306,2024.431641,4/29/2022,Radiology,LNH,736,
High,magnetom altea,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,73,34,82.05999756,0,0,48671.87109,1536.325073,29595.96094,23830.9082,15518.4873,119153.5547,4/29/2022,Radiology,LNH,737,
High,magnetom verio,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,14.65999985,73,34,69.31999969,0,0,0,0,510.561676,1132.974365,556.7700195,2200.306152,4/29/2022,Radiology,LNH,738,
High,magnetom essenza a tim and dot system,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,system,12.46000004,52,51,68.63999939,59.97826004,945.387146,0,0,0,0,0,1005.365417,4/29/2022,Radiology,LNH,739,
High,magnetom verio a tim and dot system,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,system,12.46000004,53,50,83.88999939,107048.4531,24919.09961,0,0,0,0,0,131967.5625,4/29/2022,Radiology,LNH,740,
High,magnetom verio a tim and dot system,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,system,12.46000004,53,50,83.88999939,3499.380371,1089.858643,2512.134521,217.8817139,0,0,0,7319.255371,4/29/2022,Radiology,LNH,741,
High,magnetom terra 7t mri scanner,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,7.960000038,49,44,64.51999664,1479.772461,3929.150879,6019.597656,617.4309082,0,0,0,12045.95215,4/29/2022,Radiology,LNH,742,
High,magnetom terra 7t mri scanner,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,7.960000038,49,44,64.51999664,0,0,238361.8594,0,0,0,0,238361.8594,4/29/2022,Radiology,LNH,743,
High,syngo dynamics,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,7.059999943,53,23,45.20999908,1060.894287,575.05896,3074.682617,2861.916748,886.1625366,1214.424683,3041.111572,12714.25098,4/29/2022,Radiology,LNH,744,
High,syngo plaza,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,7.059999943,62,24,49.11999893,178.716568,92.22105408,0,48.34054184,0,0,0,319.2781677,4/29/2022,Radiology,LNH,745,
High,syngo x workplace,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,7.059999943,45,24,45.13000107,681.3033447,121.8167343,1052.977905,0,0,94.11086273,0,1950.208862,4/29/2022,Radiology,LNH,746,
High,syngo dynamics,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,7.059999943,53,23,45.20999908,43984.88672,102747.6016,42172.03516,36838.17578,0,0,0,225742.7031,4/29/2022,Radiology,LNH,747,
High,syngo x workplace,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,7.059999943,45,24,45.13000107,719988.5625,452552.375,445734.0938,362722.4375,204765.5469,16826.25977,0,2202589.25,4/29/2022,Radiology,LNH,748,
High,software and accessories,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,5.269999981,36,30,49.06000137,17574.125,5874.517578,22346.49414,0,0,0,0,45795.13672,4/29/2022,Radiology,LNH,749,
High,software and accessories,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,5.269999981,36,30,49.06000137,2398716.25,2932903.25,2184356.25,0,0,0,0,7515975.5,4/29/2022,Radiology,LNH,750,
High,syngo workflow slr,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,5.269999981,43,24,44.15000153,2136.096191,0,312.3571777,0,0,0,0,2448.453369,4/29/2022,Radiology,LNH,751,
High,syngo workflow slr,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,5.269999981,43,24,44.15000153,0,18224.57813,8729.029297,0,0,0,0,26953.60742,4/29/2022,Radiology,LNH,752,
High,ai-rad companion brain mr,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,4.380000114,39,40,56.79999924,0,0,0,0,0,19521.83398,0,19521.83398,4/29/2022,Radiology,LNH,753,
High,ai-rad companion prostate mr,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,4.380000114,40,36,58.84000015,0,0,0,0,7337.271973,18.26202583,0,7355.533691,4/29/2022,Radiology,LNH,754,
High,dimension exl with lm,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,4.380000114,41,33,55.75999832,0,0,0,0,551.4817505,511.164917,220.1499939,1282.796631,4/29/2022,Radiology,LNH,755,
High,ai-rad companion brain mr,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,4.380000114,39,40,56.79999924,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,4/29/2022,Radiology,LNH,756,
High,s1000  helx with touch control,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,3.829999924,34,28,53.27000046,385.829071,20.59198952,0,0,0,0,0,406.421051,4/29/2022,Radiology,LNH,757,
High,s2000 helx with touch control,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,3.829999924,34,26,51.59000015,4460.872559,940.3392334,1155.261475,29.4799614,0,0,0,6585.953125,4/29/2022,Radiology,LNH,758,
High,s2000 helx with touch control,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,3.829999924,34,26,51.59000015,35210.03516,34370.54297,36623.9375,0,0,0,0,106204.5234,4/29/2022,Radiology,LNH,759,
High,s3000 helx with touch control,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,3.829999924,34,26,51.59000015,4932.413574,5789.07959,75.84864044,0,0,0,0,10797.3418,4/29/2022,Radiology,LNH,760,
High,advia 2120i with daa autosampler,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,3.829999924,48,36,62.43000031,0,0,0,0,0,1738.744751,0,1738.744751,4/29/2022,Radiology,LNH,761,
High,s3000 helx with touch control,MAGNETOM Lumina and MAGNETOM Vida Fit with syngo MR XA50A,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,3.829999924,34,26,51.59000015,110038.0469,251911.5156,325352.6563,4842.29541,0,0,0,692144.5,4/29/2022,Radiology,LNH,762,
